branch,back_cagr,back_days_in_market,back_calmar,forward_cagr,forward_days_in_market,forward_calmar
rsi-11-SPXL-<-89-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,32.48470218503763,0.6222367888219771,19776457.370901424
rsi-11-SPXL-<-88-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,51.76523666854554,0.6164520926222612,38867351.448437996
rsi-11-SPXL-<-92-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,29.984764006684554,0.6309084334984065,19408315.00684139
rsi-11-SPXL-<-91-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,29.570834376233496,0.6294654320554051,19035898.60140273
rsi-11-SPXL-<-97-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,29.82351446352917,0.6359654976463797,19482756.237781487
rsi-11-SPXL-<-96-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,29.82351446352917,0.6359654976463797,19482756.237781487
rsi-11-SPXL-<-98-1-TQQQ,600.1599006127423,0.3278476426373088,600086660.6787063,29.82351446352917,0.6359654976463797,19482756.237781487
rsi-12-SPXL-<-94-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.287896585105877,0.638927447976751,19721197.224653307
rsi-12-SPXL-<-93-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.586197181738942,0.6382059472552504,20019497.821286377
rsi-12-SPXL-<-90-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,28.625187964566315,0.6301869327769059,18036005.007927332
rsi-12-SPXL-<-92-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.452131451785608,0.6367629458122489,19862683.709300764
rsi-12-SPXL-<-97-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.251550619621124,0.6403737289684865,19639573.630168647
rsi-12-SPXL-<-89-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,27.66321523409611,0.6287767268212453,17195786.91317349
rsi-12-SPXL-<-91-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,28.56276292631552,0.6331849581433522,18035937.42969982
rsi-12-SPXL-<-99-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.251550619621124,0.6403737289684865,19639573.630168647
rsi-12-SPXL-<-96-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.251550619621124,0.6403737289684865,19639573.630168647
rsi-12-SPXL-<-98-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.251550619621124,0.6403737289684865,19639573.630168647
rsi-12-SPXL-<-88-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,26.92868099020984,0.6220667701112886,16453006.48828724
rsi-12-SPXL-<-95-1-TQQQ,600.0516874636508,0.32967229773299195,599978447.5296147,30.20627236804526,0.6396850237343268,19639573.00759269
rsi-12-SPXL-<-87-1-TQQQ,599.9837608005347,0.32873771829373966,599910520.8664987,26.882292091723684,0.6206565641556281,16453005.775200874
rsi-12-SPXL-<-86-1-TQQQ,599.9837608005347,0.32873771829373966,599910520.8664987,35.813562445686394,0.6169299611467285,25019993.670012068
rsi-11-SPXL-<-85-1-TQQQ,599.6980420637225,0.32738035291768264,599624802.1296866,43.79913253716057,0.6008787239388446,31529105.403691266
rsi-11-SPXL-<-84-1-TQQQ,599.6980420637225,0.32738035291768264,599624802.1296866,43.25779725264031,0.5979894415041077,30987178.94836486
rsi-11-SPXL-<-77-1-TQQQ,599.5621008370609,0.3255721448721727,599482808.1182858,26.128517727633074,0.5615912760701611,14640534.5246935
rsi-11-SPXL-<-78-1-TQQQ,599.5621008370609,0.3255721448721727,599482808.1182858,39.844047743052855,0.5703645867573474,28216503.032168932
rsi-11-SPXL-<-76-1-TQQQ,599.5621008370609,0.3255721448721727,599482808.1182858,28.98844133648246,0.5513091928527752,15790120.106421037
rsi-11-SPXL-<-80-1-TQQQ,599.5621008370609,0.3255721448721727,599482808.1182858,40.131902695569345,0.5754315796077811,28404447.566331364
rsi-11-SPXL-<-79-1-TQQQ,599.5621008370609,0.3255721448721727,599482808.1182858,40.139979191051005,0.5747100788862803,28404447.608732965
rsi-12-SPXL-<-78-1-TQQQ,599.5323269770859,0.3273581010262719,599453034.2583107,28.471795994538457,0.577055474054642,15349497.569873387
rsi-12-SPXL-<-79-1-TQQQ,599.5323269770859,0.3273581010262719,599453034.2583107,31.820523106880316,0.5821257464538098,18683844.184626926
rsi-12-SPXL-<-77-1-TQQQ,599.5323269770859,0.3273581010262719,599453034.2583107,25.440335444952495,0.5661804003961274,12626932.488646096
rsi-12-SPXL-<-80-1-TQQQ,599.5323269770859,0.3273581010262719,599453034.2583107,31.820523106880316,0.5821257464538098,18683844.184626926
rsi-12-SPXL-<-76-1-TQQQ,599.5323269770859,0.3273581010262719,599453034.2583107,27.815599521578672,0.5582241251109569,12792298.69549266
rsi-12-SPXL-<-83-1-TQQQ,599.4926880647839,0.3278031388544873,599413395.3460088,29.819170106505062,0.6009115194261856,19561117.38598823
rsi-12-SPXL-<-82-1-TQQQ,599.4926880647839,0.3278031388544873,599413395.3460088,29.591700634281768,0.6001900187046848,19333647.91376493
rsi-12-SPXL-<-81-1-TQQQ,599.4926880647839,0.3278031388544873,599413395.3460088,32.44016648740762,0.5957817873825779,19191706.936262663
rsi-12-SPXL-<-84-1-TQQQ,599.4866352255692,0.3282704285741134,599413395.2915332,30.062462911626262,0.6045583776184983,19670153.28720902
rsi-12-SPXL-<-85-1-TQQQ,599.4866352255692,0.3282704285741134,599413395.2915332,28.952552341018016,0.608106421581562,18673272.866482157
rsi-11-SPXL-<-81-1-TQQQ,599.48206895776,0.326506724311425,599408829.023724,39.92303649682168,0.5863825106544058,28156607.788896583
rsi-11-SPXL-<-82-1-TQQQ,599.48206895776,0.326506724311425,599408829.023724,40.0629214221224,0.5901381117784279,28041900.44202967
rsi-11-SPXL-<-83-1-TQQQ,599.48206895776,0.326506724311425,599408829.023724,40.41213348129188,0.5922398747497563,28207969.269774184
rsi-14-SPXL-<-80-1-TQQQ,599.3815826062262,0.3273581010262719,599301679.5996842,28.06778213647048,0.5973712503200749,17668827.579443123
rsi-14-SPXL-<-79-1-TQQQ,599.3815826062262,0.3273581010262719,599301679.5996842,28.06778213647048,0.5973712503200749,17668827.579443123
rsi-14-SPXL-<-78-1-TQQQ,599.3815826062262,0.3273581010262719,599301679.5996842,26.705194223539667,0.5922813906847607,16923937.767657038
rsi-14-SPXL-<-77-1-TQQQ,599.3815826062262,0.32642352158701954,599301679.5996842,25.890680350096606,0.5829444253825364,16781158.776324015
rsi-14-SPXL-<-76-1-TQQQ,599.3815826062262,0.32642352158701954,599301679.5996842,22.655050429744954,0.5764572978739818,13253164.750638274
rsi-11-SPXL-<-75-1-TQQQ,598.2888858119393,0.321603216604179,598280327.9060816,22.462855414448242,0.5346091228190252,9259877.130137231
rsi-12-SPXL->-29-1-TQQQ,592.8333470123993,0.326152615108752,592857615.0997853,27.94217532565589,0.5920583438474014,17572108.93782109
rsi-12-SPXL->-24-1-TQQQ,587.1877897374626,0.33117414532970896,587044482.9756073,27.944279344133317,0.6148495865367094,17572108.9951178
rsi-12-SPXL->-2-1-TQQQ,587.1472742059511,0.33660722675885535,587044482.7826214,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-1-1-TQQQ,587.1472742059511,0.33660722675885535,587044482.7826214,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-3-1-TQQQ,587.1472742059511,0.33660722675885535,587044482.7826214,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-4-1-TQQQ,587.1472742059511,0.33660722675885535,587044482.7826214,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-5-1-TQQQ,587.1472742059511,0.33660722675885535,587044482.7826214,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-6-1-TQQQ,587.1475944030652,0.33611534284345934,587044482.778814,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-19-1-TQQQ,587.1475662865658,0.3342819573406198,587044482.7759079,30.20933379426419,0.6331071045081862,19742789.135011848
rsi-12-SPXL->-17-1-TQQQ,587.1475662865658,0.3342819573406198,587044482.7759079,30.226557917691775,0.6381670204376674,19742789.338098597
rsi-12-SPXL->-16-1-TQQQ,587.1475662865658,0.3342819573406198,587044482.7759079,30.226584063160512,0.6389245961952431,19742789.338173244
rsi-12-SPXL->-18-1-TQQQ,587.1475662865658,0.3342819573406198,587044482.7759079,30.2057495714442,0.6352449425155894,19742789.189202383
rsi-12-SPXL->-9-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-10-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-11-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.22620800161688,0.644706012846225,19742789.311557326
rsi-12-SPXL->-12-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.226932880417518,0.6418466741173211,19742789.332163576
rsi-12-SPXL->-15-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.226584063160512,0.6403675976382446,19742789.338173244
rsi-12-SPXL->-13-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.226932880417518,0.6418466741173211,19742789.332163576
rsi-12-SPXL->-14-1-TQQQ,587.1475739520275,0.3347067661766436,587044482.7720138,30.226958114427987,0.6410890983597453,19742789.32652849
rsi-12-SPXL->-8-1-TQQQ,587.1475944030652,0.3351315750126674,587044482.7690085,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-7-1-TQQQ,587.1475944030652,0.3351315750126674,587044482.7690085,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-23-1-TQQQ,587.1397197009042,0.33251564691715246,587044482.7469593,30.11696136369459,0.6186849324773186,19742787.725418802
rsi-12-SPXL->-20-1-TQQQ,587.1397259132445,0.3329404557531762,587044482.7445457,30.100490079966622,0.6309692665007829,19742787.62754739
rsi-12-SPXL->-21-1-TQQQ,587.1397259132445,0.3329404557531762,587044482.7445457,30.09823582610258,0.6287686893002058,19742787.617193513
rsi-12-SPXL->-22-1-TQQQ,587.1397259132445,0.3329404557531762,587044482.7445457,30.095184139953457,0.6222657719277231,19742787.572987083
rsi-14-SPXL->-13-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-12-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-11-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-10-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-9-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-14-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-8-1-TQQQ,587.1269350949566,0.3374099983437223,587044482.5371516,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-2-1-TQQQ,587.1269898800099,0.33832669109514213,587044482.5342287,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-3-1-TQQQ,587.1269898800099,0.33832669109514213,587044482.5342287,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-4-1-TQQQ,587.1269898800099,0.33832669109514213,587044482.5342287,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-1-1-TQQQ,587.1269898800099,0.33832669109514213,587044482.5342287,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-6-1-TQQQ,587.1269555459943,0.3378348071797461,587044482.5341462,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-5-1-TQQQ,587.1269555459943,0.3378348071797461,587044482.5341462,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-7-1-TQQQ,587.1269555459943,0.3378348071797461,587044482.5341462,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-16-1-TQQQ,587.1269694289722,0.33691811442832637,587044482.5316489,30.205313942507463,0.641711784851997,19742789.17237397
rsi-14-SPXL->-19-1-TQQQ,587.1269694289722,0.33691811442832637,587044482.5316489,30.20377377504962,0.6372745554147675,19742789.16947006
rsi-14-SPXL->-15-1-TQQQ,587.1269694289722,0.33691811442832637,587044482.5316489,30.205452356018057,0.6447420878823,19742789.176616967
rsi-14-SPXL->-17-1-TQQQ,587.1269694289722,0.33691811442832637,587044482.5316489,30.205314370695113,0.6402327083729205,19742789.170887005
rsi-14-SPXL->-18-1-TQQQ,587.1269694289722,0.33691811442832637,587044482.5316489,30.204085985206685,0.6387536318938439,19742789.1658418
rsi-14-SPXL->-22-1-TQQQ,587.1272818868425,0.33515180400485894,587044482.5276396,30.219843591439858,0.6315292137998607,19742789.297074888
rsi-14-SPXL->-21-1-TQQQ,587.1272819606246,0.33600142167690655,587044482.5275152,30.19963385740852,0.6344512917219387,19742789.167642623
rsi-14-SPXL->-20-1-TQQQ,587.1272819606246,0.33600142167690655,587044482.5275152,30.202579392854627,0.6365530546932668,19742789.180592846
rsi-14-SPXL->-24-1-TQQQ,587.1189533619993,0.33374322733804324,587044482.5138541,28.313151742724198,0.624264923297584,17593997.665546034
rsi-13-SPXL->-5-1-TQQQ,587.1272615358452,0.33703203559487915,587044482.502444,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-1-1-TQQQ,587.1272615358452,0.33703203559487915,587044482.502444,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-4-1-TQQQ,587.1272615358452,0.33703203559487915,587044482.502444,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-3-1-TQQQ,587.1272615358452,0.33703203559487915,587044482.502444,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-2-1-TQQQ,587.1272615358452,0.33703203559487915,587044482.502444,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-14-SPXL->-23-1-TQQQ,587.1194338480594,0.334659920089463,587044482.5001714,28.07370437185184,0.627124262026488,17593990.773700245
rsi-13-SPXL->-9-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-12-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.225075944213273,0.6439845121247243,19742789.317806292
rsi-13-SPXL->-15-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.225075944213273,0.6439845121247243,19742789.317806292
rsi-13-SPXL->-11-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.225078501388523,0.6447420878823,19742789.316795167
rsi-13-SPXL->-10-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.225082745984707,0.6454635886038008,19742789.315107323
rsi-13-SPXL->-13-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.225075944213273,0.6439845121247243,19742789.317806292
rsi-13-SPXL->-14-1-TQQQ,587.1272410848073,0.3356234589280634,587044482.4998642,30.225075944213273,0.6439845121247243,19742789.317806292
rsi-13-SPXL->-8-1-TQQQ,587.1272615358452,0.3360482677640872,587044482.496859,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-7-1-TQQQ,587.1272615358452,0.3360482677640872,587044482.496859,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-6-1-TQQQ,587.1272615358452,0.3360482677640872,587044482.496859,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-13-SPXL->-16-1-TQQQ,587.1275612819215,0.3351315750126674,587044482.4918364,30.27597864351275,0.6417839349241471,19742789.858468786
rsi-13-SPXL->-17-1-TQQQ,587.1275612819215,0.3351315750126674,587044482.4918364,30.281806638406394,0.638852446123093,19742789.886480924
rsi-13-SPXL->-19-1-TQQQ,587.1275612819215,0.3351315750126674,587044482.4918364,30.28148763775056,0.6359303682010151,19742789.885857355
rsi-13-SPXL->-18-1-TQQQ,587.1275612819215,0.3351315750126674,587044482.4918364,30.28184149387308,0.6380948703655173,19742789.87673284
rsi-13-SPXL->-24-1-TQQQ,587.1219144732887,0.33202376300175657,587044482.4731414,28.083609442544336,0.6191783432110038,17593990.739838682
rsi-13-SPXL->-23-1-TQQQ,587.1197271386535,0.33294045575317627,587044482.462069,30.230816673844323,0.6272268736279554,19742789.291681226
rsi-13-SPXL->-22-1-TQQQ,587.1197891184863,0.3333652645892,587044482.4578662,30.23081786240536,0.6279483743494562,19742789.28921399
rsi-13-SPXL->-20-1-TQQQ,587.119969693972,0.3342148822612476,587044482.4529018,30.232466572875317,0.6329722152428622,19742789.3118983
rsi-13-SPXL->-21-1-TQQQ,587.119969693972,0.3342148822612476,587044482.4529018,30.232419822546177,0.63080771307836,19742789.31300134
rsi-15-SPXL->-11-1-TQQQ,587.1204350137888,0.3387514999311659,587044482.4289484,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-12-1-TQQQ,587.1204350137888,0.3387514999311659,587044482.4289484,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-8-1-TQQQ,587.1204350137888,0.3387514999311659,587044482.4289484,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-9-1-TQQQ,587.1204350137888,0.3387514999311659,587044482.4289484,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-10-1-TQQQ,587.1204350137888,0.3387514999311659,587044482.4289484,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-2-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-7-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-6-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-4-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-1-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-5-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-15-SPXL->-3-1-TQQQ,587.1204554648265,0.3391763087671897,587044482.425943,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-12-SPXL->-25-1-TQQQ,587.0578300539971,0.3278960903792488,587044482.1650547,27.947178088386398,0.6091103762520446,17572108.992234383
rsi-12-SPXL->-27-1-TQQQ,587.0578300539971,0.3278960903792488,587044482.1650547,27.952703141766353,0.6004757522024008,17572109.023339175
rsi-12-SPXL->-26-1-TQQQ,587.0578300539971,0.3278960903792488,587044482.1650547,27.955610370703464,0.605502872644541,17572109.052067187
rsi-12-SPXL->-28-1-TQQQ,587.0579172605954,0.32702624371500955,587044482.1577338,27.874144252456638,0.597026522468586,17572107.716561608
rsi-10-SPXL->-7-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.226200418581897,0.6439484370886491,19742789.311538026
rsi-10-SPXL->-4-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.22620800161688,0.644706012846225,19742789.311557326
rsi-10-SPXL->-2-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-10-SPXL->-5-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.22620800161688,0.644706012846225,19742789.311557326
rsi-10-SPXL->-1-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-10-SPXL->-6-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.226200418581897,0.6439484370886491,19742789.311538026
rsi-10-SPXL->-3-1-TQQQ,587.1163478401439,0.33301626123970485,587004843.9332609,30.226345986939826,0.6461850893253015,19742789.310404446
rsi-10-SPXL->-8-1-TQQQ,587.1163666292346,0.3325243773243089,587004843.9291838,30.226200418581897,0.6439484370886491,19742789.311538026
rsi-10-SPXL->-9-1-TQQQ,587.1165530039814,0.3320324934089129,587004843.9219445,30.226202129301445,0.6431908613310734,19742789.30905471
rsi-10-SPXL->-12-1-TQQQ,587.1190499948549,0.331540609493517,587004843.9158393,30.224585018082077,0.641747859888072,19742789.324681308
rsi-10-SPXL->-14-1-TQQQ,587.1190499948549,0.331540609493517,587004843.9158393,30.224550083357368,0.6402687834089956,19742789.32721299
rsi-10-SPXL->-10-1-TQQQ,587.1190499948549,0.331540609493517,587004843.9158393,30.226202129301445,0.6431908613310734,19742789.30905471
rsi-10-SPXL->-11-1-TQQQ,587.1190499948549,0.331540609493517,587004843.9158393,30.226202129301445,0.6431908613310734,19742789.30905471
rsi-10-SPXL->-13-1-TQQQ,587.1190499948549,0.331540609493517,587004843.9158393,30.224551864806006,0.6410263591665714,19742789.324590135
rsi-10-SPXL->-16-1-TQQQ,587.1114531560354,0.33062391674209723,587004843.897751,30.116099732647076,0.6302744299363812,19742787.802871067
rsi-10-SPXL->-17-1-TQQQ,587.1114550598519,0.33019910790607343,587004843.8959771,30.115895725720787,0.6273884270503783,19742787.795070376
rsi-10-SPXL->-19-1-TQQQ,587.1114550598519,0.33019910790607343,587004843.8959771,30.114860972093712,0.6238043080512394,19742787.817642488
rsi-10-SPXL->-18-1-TQQQ,587.1114550598519,0.33019910790607343,587004843.8959771,30.115916304103962,0.6258732755352268,19742787.78474187
rsi-10-SPXL->-15-1-TQQQ,587.1114608214971,0.33104872557812104,587004843.8938569,30.061716346377942,0.6331337686652851,19742787.31248491
